"fips","variable","value"
"20161","1994",0
"20161","1995",0
"20161","1996",0
"20161","1997",0
"20161","1998",0
"20161","1999",0
"20161","2000",0
"20161","2001",0
"20161","2002",0
"20161","2003",0
"20161","2004",0
"20161","2005",2
"20161","2006",0
"20161","2007",1
"20161","2008",0
"20161","2009",7
"20161","2010",1
"20161","2011",0
"20161","2012",5
"20161","2013",1
"20161","2014",1
"20161","2015",93
"20163","1992",0
"20163","1993",0
"20163","1994",0
"20163","1995",0
"20163","1996",0
"20163","1997",0
"20163","1998",0
"20163","1999",0
"20163","2000",0
"20163","2001",0
"20163","2002",0
"20163","2003",0
"20163","2004",0
"20163","2005",0
"20163","2006",0
"20163","2007",0
"20163","2008",0
"20163","2009",0
"20163","2010",0
"20163","2011",0
"20163","2012",0
"20163","2013",0
"20163","2014",0
"20163","2015",38
"20165","1992",0
"20165","1993",0
"20165","1994",0
"20165","1995",0
"20165","1996",0
"20165","1997",0
"20165","1998",0
"20165","1999",0
"20165","2000",0
"20165","2001",0
"20165","2002",0
"20165","2003",0
"20165","2004",0
"20165","2005",0
"20165","2006",0
"20165","2007",0
"20165","2008",0
"20165","2009",0
"20165","2010",0
"20165","2011",0
"20165","2012",0
"20165","2013",0
"20165","2014",0
"20165","2015",7
"20167","1992",0
"20167","1993",0
"20167","1994",0
"20167","1995",0
"20167","1996",0
"20167","1997",0
"20167","1998",0
"20167","1999",0
"20167","2000",0
"20167","2001",0
"20167","2002",0
"20167","2003",0
"20167","2004",0
"20167","2005",0
"20167","2006",0
"20167","2007",0
"20167","2008",0
"20167","2009",0
"20167","2010",1
"20167","2011",0
"20167","2012",1
"20167","2013",0
"20167","2014",0
"20167","2015",22
"20169","1992",0
"20169","1993",0
"20169","1994",0
"20169","1995",0
"20169","1996",0
"20169","1997",0
"20169","1998",0
"20169","1999",0
"20169","2000",0
"20169","2001",0
"20169","2002",0
"20169","2003",0
"20169","2004",0
"20169","2005",0
"20169","2006",0
"20169","2007",0
"20169","2008",0
"20169","2009",0
"20169","2010",0
"20169","2011",0
"20169","2012",0
"20169","2013",0
"20169","2014",0
"20169","2015",79
"20173","1992",0
"20173","1993",0
"20173","1994",0
"20173","1995",0
"20173","1996",0
"20173","1997",0
"20173","1998",0
"20173","1999",0
"20173","2000",0
"20173","2001",0
"20173","2002",0
"20173","2003",0
"20173","2004",0
"20173","2005",0
"20173","2006",0
"20173","2007",0
"20173","2008",0
"20173","2009",0
"20173","2010",0
"20173","2011",0
"20173","2012",0
"20173","2013",0
"20173","2014",0
"20173","2015",491
"20175","1992",0
"20175","1993",0
"20175","1994",0
"20175","1995",0
"20175","1996",0
"20175","1997",0
"20175","1998",0
"20175","1999",0
"20175","2000",0
"20175","2001",0
"20175","2002",0
"20175","2003",0
"20175","2004",0
"20175","2005",0
"20175","2006",0
"20175","2007",0
"20175","2008",0
"20175","2009",0
"20175","2010",0
"20175","2011",0
"20175","2012",0
"20175","2013",0
"20175","2014",0
"20175","2015",11
"20177","1992",0
"20177","1993",0
"20177","1994",0
"20177","1995",0
"20177","1996",1
"20177","1997",0
"20177","1998",0
"20177","1999",0
"20177","2000",0
"20177","2001",0
"20177","2002",0
"20177","2003",0
"20177","2004",0
"20177","2005",0
"20177","2006",0
"20177","2007",0
"20177","2008",0
"20177","2009",0
"20177","2010",0
"20177","2011",0
"20177","2012",0
"20177","2013",0
"20177","2014",0
"20177","2015",440
"20179","1992",0
"20179","1993",0
"20179","1994",0
"20179","1995",0
"20179","1996",0
"20179","1997",0
"20179","1998",0
"20179","1999",0
"20179","2000",0
"20179","2001",0
"20179","2002",0
"20179","2003",0
"20179","2004",0
"20179","2005",0
"20179","2006",0
"20179","2007",0
"20179","2008",0
"20179","2009",0
"20179","2010",0
"20179","2011",0
"20179","2012",0
"20179","2013",0
"20179","2014",0
"20179","2015",9
"20181","1992",0
"20181","1993",0
"20181","1994",0
"20181","1995",0
"20181","1996",0
"20181","1997",0
"20181","1998",0
"20181","1999",0
"20181","2000",0
"20181","2001",0
"20181","2002",0
"20181","2003",0
"20181","2004",0
"20181","2005",0
"20181","2006",0
"20181","2007",0
"20181","2008",0
"20181","2009",0
"20181","2010",0
"20181","2011",0
"20181","2012",0
"20181","2013",0
"20181","2014",0
"20181","2015",8
"20183","1992",0
"20183","1993",0
"20183","1994",0
"20183","1995",0
"20183","1996",0
"20183","1997",0
"20183","1998",0
"20183","1999",0
"20183","2000",0
"20183","2001",0
"20183","2002",0
"20183","2003",0
"20183","2004",0
"20183","2005",0
"20183","2006",0
"20183","2007",0
"20183","2008",0
"20183","2009",0
"20183","2010",0
"20183","2011",0
"20183","2012",0
"20183","2013",0
"20183","2014",0
"20183","2015",14
"20185","1992",0
"20185","1993",0
"20185","1994",0
"20185","1995",0
"20185","1996",0
"20185","1997",0
"20185","1998",0
"20185","1999",0
"20185","2000",0
"20185","2001",0
"20185","2002",0
"20185","2003",0
"20185","2004",0
"20185","2005",0
"20185","2006",0
"20185","2007",0
"20185","2008",0
"20185","2009",0
"20185","2010",1
"20185","2011",0
"20185","2012",0
"20185","2013",1
"20185","2014",0
"20185","2015",51
"20187","1992",0
"20187","1993",0
"20187","1994",0
"20187","1995",0
"20187","1996",0
"20187","1997",0
"20187","1998",0
"20187","1999",0
"20187","2000",0
"20187","2001",0
"20187","2002",0
"20187","2003",0
"20187","2004",0
"20187","2005",0
"20187","2006",0
"20187","2007",0
"20187","2008",1
"20187","2009",0
"20187","2010",0
"20187","2011",1
"20187","2012",0
"20187","2013",0
"20187","2014",0
"20187","2015",0
"20189","1992",0
"20189","1993",0
"20189","1994",0
"20189","1995",0
"20189","1996",0
"20189","1997",0
"20189","1998",0
"20189","1999",0
"20189","2000",0
"20189","2001",0
"20189","2002",0
"20189","2003",0
"20189","2004",0
"20189","2005",0
"20189","2006",0
"20189","2007",0
"20189","2008",0
"20189","2009",0
"20189","2010",0
"20189","2011",0
"20189","2012",0
"20189","2013",0
"20189","2014",0
"20189","2015",21
"20191","1992",0
"20191","1993",0
"20191","1994",0
"20191","1995",0
"20191","1996",0
"20191","1997",0
"20191","1998",0
"20191","1999",0
"20191","2000",0
"20191","2001",0
"20191","2002",0
"20191","2003",0
"20191","2004",0
"20191","2005",0
"20191","2006",0
"20191","2007",0
"20191","2008",0
"20191","2009",0
"20191","2010",0
"20191","2011",0
"20191","2012",0
"20191","2013",0
"20191","2014",0
"20191","2015",172
"20193","1992",0
"20193","1993",0
"20193","1994",0
"20193","1995",0
"20193","1996",0
"20193","1997",0
"20193","1998",0
"20193","1999",0
"20193","2000",0
"20193","2001",0
"20193","2002",0
"20193","2003",0
"20193","2004",0
"20193","2005",0
"20193","2006",0
"20193","2007",0
"20193","2008",1
"20193","2009",0
"20193","2010",0
"20193","2011",0
"20193","2012",0
"20193","2013",0
"20193","2014",0
"20193","2015",14
"20195","1992",0
"20195","1993",0
"20195","1994",0
"20195","1995",0
"20195","1996",0
"20195","1997",0
"20195","1998",0
"20195","1999",0
"20195","2000",0
"20195","2001",0
"20195","2002",0
"20195","2003",0
"20195","2004",0
"20195","2005",0
"20195","2006",0
"20195","2007",0
"20195","2008",0
"20195","2009",0
"20195","2010",0
"20195","2011",0
"20195","2012",0
"20195","2013",0
"20195","2014",0
"20195","2015",2
"20197","1992",0
"20197","1993",0
"20197","1994",1
"20197","1995",0
"20197","1996",0
"20197","1997",0
"20197","1998",0
"20197","1999",0
"20197","2000",0
"20197","2001",0
"20197","2002",0
"20197","2003",0
"20197","2004",0
"20197","2005",0
"20197","2006",0
"20197","2007",0
"20197","2008",0
"20197","2009",1
"20197","2010",0
"20197","2011",0
"20197","2012",0
"20197","2013",0
"20197","2014",1
"20197","2015",59
"20199","1992",0
"20199","1993",0
"20199","1994",0
"20199","1995",0
"20199","1996",0
"20199","1997",0
"20199","1998",0
"20199","1999",0
"20199","2000",0
"20199","2001",0
"20199","2002",0
"20199","2003",0
"20199","2004",0
"20199","2005",0
"20199","2006",1
"20199","2007",1
"20199","2008",0
"20199","2009",0
"20199","2010",0
"20199","2011",0
"20199","2012",0
"20199","2013",0
"20199","2014",0
"20199","2015",1
"2020","1992",0
"2020","1993",0
"2020","1994",0
"2020","1995",0
"2020","1996",0
"2020","1997",0
"2020","1998",0
"2020","1999",0
"2020","2000",0
"2020","2001",0
"2020","2002",0
"2020","2003",0
"2020","2004",0
"2020","2005",0
"2020","2006",0
"2020","2007",1
"2020","2008",0
"2020","2009",0
"2020","2010",1
"2020","2011",0
"2020","2012",0
"2020","2013",0
"2020","2014",0
"2020","2015",0
"20201","1992",0
"20201","1993",0
"20201","1994",0
"20201","1995",0
"20201","1996",0
"20201","1997",0
"20201","1998",0
"20201","1999",0
"20201","2000",0
"20201","2001",0
"20201","2002",0
"20201","2003",0
"20201","2004",0
"20201","2005",0
"20201","2006",0
"20201","2007",0
"20201","2008",0
"20201","2009",0
"20201","2010",0
"20201","2011",0
"20201","2012",0
"20201","2013",0
"20201","2014",0
"20201","2015",13
"20203","1992",0
"20203","1993",0
"20203","1994",0
"20203","1995",0
"20203","1996",0
"20203","1997",0
"20203","1998",0
"20203","1999",0
"20203","2000",0
"20203","2001",0
"20203","2002",0
"20203","2003",0
"20203","2004",0
"20203","2005",0
"20203","2006",0
"20203","2007",0
"20203","2008",0
"20203","2009",0
"20203","2010",0
"20203","2011",0
"20203","2012",1
"20203","2013",0
"20203","2014",0
"20203","2015",0
"20205","1992",0
"20205","1993",0
"20205","1994",0
"20205","1995",0
"20205","1996",0
"20205","1997",0
"20205","1998",0
"20205","1999",0
"20205","2000",0
"20205","2001",0
"20205","2002",0
"20205","2003",0
"20205","2004",0
"20205","2005",0
"20205","2006",0
"20205","2007",0
"20205","2008",0
"20205","2009",2
"20205","2010",0
"20205","2011",0
"20205","2012",1
"20205","2013",0
"20205","2014",0
"20205","2015",41
"20209","1992",0
"20209","1993",0
"20209","1994",0
"20209","1995",0
"20209","1996",0
"20209","1997",0
"20209","1998",0
"20209","1999",0
"20209","2000",0
"20209","2001",0
"20209","2002",0
"20209","2003",0
"20209","2004",0
"20209","2005",0
"20209","2006",0
"20209","2007",0
"20209","2008",0
"20209","2009",0
"20209","2010",0
"20209","2011",0
"20209","2012",0
"20209","2013",0
"20209","2014",0
"20209","2015",84
"2050","1992",0
"2050","1993",0
"2050","1994",0
"2050","1995",0
"2050","1996",0
"2050","1997",0
"2050","1998",0
"2050","1999",0
"2050","2000",0
"2050","2001",0
"2050","2002",0
"2050","2003",0
"2050","2004",0
"2050","2005",0
"2050","2006",0
"2050","2007",0
"2050","2008",0
"2050","2009",0
"2050","2010",0
"2050","2011",0
"2050","2012",0
"2050","2013",0
"2050","2014",1
"2050","2015",16
"21001","1992",0
"21001","1993",0
"21001","1994",0
"21001","1995",0
"21001","1996",0
"21001","1997",0
"21001","1998",0
"21001","1999",0
"21001","2000",0
"21001","2001",0
"21001","2002",10
"21001","2003",4
"21001","2004",2
"21001","2005",11
"21001","2006",6
"21001","2007",8
"21001","2008",12
"21001","2009",5
"21001","2010",10
"21001","2011",1
"21001","2012",4
"21001","2013",2
"21001","2014",9
"21001","2015",1
"21003","1992",0
"21003","1993",0
"21003","1994",0
"21003","1995",0
"21003","1996",0
"21003","1997",0
"21003","1998",0
"21003","1999",0
"21003","2000",0
"21003","2001",0
"21003","2002",2
"21003","2003",0
"21003","2004",0
"21003","2005",0
"21003","2006",1
"21003","2007",2
"21003","2008",0
"21003","2009",0
"21003","2010",2
"21003","2011",0
"21003","2012",1
"21003","2013",0
"21003","2014",1
"21003","2015",0
"21005","1992",0
"21005","1993",0
"21005","1994",0
"21005","1995",0
"21005","1996",0
"21005","1997",0
"21005","1998",0
"21005","1999",0
"21005","2000",0
"21005","2001",0
"21005","2002",2
"21005","2003",0
"21005","2004",1
"21005","2005",0
"21005","2006",1
"21005","2007",1
"21005","2008",1
"21005","2009",0
"21005","2010",1
"21005","2011",0
"21005","2012",0
"21005","2013",0
"21005","2014",0
"21005","2015",0
"21007","1992",0
"21007","1993",0
"21007","1994",0
"21007","1995",0
"21007","1996",0
"21007","1997",0
"21007","1998",0
"21007","1999",0
"21007","2000",0
"21007","2001",0
"21007","2002",2
"21007","2003",2
"21007","2004",5
"21007","2005",5
"21007","2006",0
"21007","2007",4
"21007","2008",3
"21007","2009",1
"21007","2010",5
"21007","2011",1
"21007","2012",2
"21007","2013",0
"21007","2014",0
"21007","2015",0
"21009","1992",0
"21009","1993",0
"21009","1994",0
"21009","1995",0
"21009","1996",0
"21009","1997",0
"21009","1998",0
"21009","1999",0
"21009","2000",0
"21009","2001",0
"21009","2002",2
"21009","2003",2
"21009","2004",0
"21009","2005",1
"21009","2006",0
"21009","2007",2
"21009","2008",1
"21009","2009",1
"21009","2010",0
"21009","2011",2
"21009","2012",2
"21009","2013",0
"21009","2014",1
"21009","2015",0
"21011","1992",0
"21011","1993",0
"21011","1994",0
"21011","1995",0
"21011","1996",0
"21011","1997",2
"21011","1998",0
"21011","1999",1
"21011","2000",0
"21011","2001",1
"21011","2002",2
"21011","2003",1
"21011","2004",4
"21011","2005",2
"21011","2006",3
"21011","2007",4
"21011","2008",8
"21011","2009",3
"21011","2010",4
"21011","2011",4
"21011","2012",5
"21011","2013",1
"21011","2014",4
"21011","2015",3
"21013","1992",0
"21013","1993",0
"21013","1994",0
"21013","1995",0
"21013","1996",0
"21013","1997",0
"21013","1998",0
"21013","1999",0
"21013","2000",0
"21013","2001",0
"21013","2002",36
"21013","2003",31
"21013","2004",35
"21013","2005",66
"21013","2006",61
"21013","2007",115
"21013","2008",42
"21013","2009",30
"21013","2010",31
"21013","2011",20
"21013","2012",41
"21013","2013",22
"21013","2014",38
"21013","2015",17
"21015","1992",0
"21015","1993",0
"21015","1994",0
"21015","1995",0
"21015","1996",0
"21015","1997",0
"21015","1998",0
"21015","1999",0
"21015","2000",0
"21015","2001",0
"21015","2002",0
"21015","2003",0
"21015","2004",0
"21015","2005",0
"21015","2006",0
"21015","2007",0
"21015","2008",0
"21015","2009",0
"21015","2010",1
"21015","2011",0
"21015","2012",0
"21015","2013",0
"21015","2014",1
"21015","2015",0
"21019","1992",0
"21019","1993",0
"21019","1994",0
"21019","1995",0
"21019","1996",0
"21019","1997",0
"21019","1998",0
"21019","1999",0
"21019","2000",0
"21019","2001",0
"21019","2002",11
"21019","2003",10
"21019","2004",15
"21019","2005",8
"21019","2006",10
"21019","2007",18
"21019","2008",7
"21019","2009",10
"21019","2010",6
"21019","2011",7
"21019","2012",3
"21019","2013",3
"21019","2014",8
"21019","2015",5
"21021","1992",0
"21021","1993",0
"21021","1994",0
"21021","1995",0
"21021","1996",0
"21021","1997",0
"21021","1998",0
"21021","1999",0
"21021","2000",0
"21021","2001",0
"21021","2002",0
"21021","2003",0
"21021","2004",0
"21021","2005",0
"21021","2006",1
"21021","2007",0
"21021","2008",1
"21021","2009",0
"21021","2010",0
"21021","2011",0
"21021","2012",0
"21021","2013",1
"21021","2014",0
"21021","2015",0
"21023","1992",0
"21023","1993",0
"21023","1994",0
"21023","1995",0
"21023","1996",0
"21023","1997",0
"21023","1998",0
"21023","1999",0
"21023","2000",0
"21023","2001",0
"21023","2002",1
"21023","2003",0
"21023","2004",5
"21023","2005",0
"21023","2006",0
"21023","2007",1
"21023","2008",0
"21023","2009",0
"21023","2010",0
"21023","2011",0
"21023","2012",0
"21023","2013",0
"21023","2014",0
"21023","2015",0
"21025","1992",0
"21025","1993",0
"21025","1994",0
"21025","1995",0
"21025","1996",0
"21025","1997",0
"21025","1998",0
"21025","1999",0
"21025","2000",0
"21025","2001",0
"21025","2002",32
"21025","2003",25
"21025","2004",33
"21025","2005",43
"21025","2006",64
"21025","2007",57
"21025","2008",40
"21025","2009",55
"21025","2010",60
"21025","2011",43
"21025","2012",42
"21025","2013",34
"21025","2014",50
"21025","2015",30
"21027","1992",0
"21027","1993",0
"21027","1994",0
"21027","1995",0
"21027","1996",0
"21027","1997",0
"21027","1998",0
"21027","1999",0
"21027","2000",0
"21027","2001",0
"21027","2002",1
"21027","2003",8
"21027","2004",9
"21027","2005",7
"21027","2006",14
"21027","2007",5
"21027","2008",3
"21027","2009",7
"21027","2010",25
"21027","2011",5
"21027","2012",6
"21027","2013",2
"21027","2014",10
"21027","2015",1
"21029","1992",0
"21029","1993",0
"21029","1994",0
"21029","1995",0
"21029","1996",0
"21029","1997",0
"21029","1998",0
"21029","1999",0
"21029","2000",0
"21029","2001",0
"21029","2002",0
"21029","2003",4
"21029","2004",11
"21029","2005",6
"21029","2006",11
"21029","2007",0
"21029","2008",0
"21029","2009",0
"21029","2010",0
"21029","2011",0
"21029","2012",5
"21029","2013",6
"21029","2014",1
"21029","2015",0
"21031","1992",0
"21031","1993",0
"21031","1994",0
"21031","1995",0
"21031","1996",0
"21031","1997",0
"21031","1998",0
"21031","1999",0
"21031","2000",0
"21031","2001",0
"21031","2002",11
"21031","2003",1
"21031","2004",7
"21031","2005",7
"21031","2006",11
"21031","2007",16
"21031","2008",9
"21031","2009",8
"21031","2010",34
"21031","2011",2
"21031","2012",3
"21031","2013",1
"21031","2014",1
"21031","2015",0
"21033","1992",0
"21033","1993",0
"21033","1994",0
"21033","1995",0
"21033","1996",0
"21033","1997",0
"21033","1998",0
"21033","1999",0
"21033","2000",0
"21033","2001",0
"21033","2002",3
"21033","2003",2
"21033","2004",7
"21033","2005",4
"21033","2006",2
"21033","2007",8
"21033","2008",4
"21033","2009",3
"21033","2010",6
"21033","2011",4
"21033","2012",9
"21033","2013",1
"21033","2014",6
"21033","2015",3
"21035","1992",0
"21035","1993",0
"21035","1994",0
"21035","1995",0
"21035","1996",0
"21035","1997",0
"21035","1998",0
"21035","1999",0
"21035","2000",0
"21035","2001",0
"21035","2002",3
"21035","2003",4
"21035","2004",7
"21035","2005",23
"21035","2006",20
"21035","2007",10
"21035","2008",11
"21035","2009",12
"21035","2010",11
"21035","2011",2
"21035","2012",5
"21035","2013",2
"21035","2014",1
"21035","2015",0
"21039","1992",0
"21039","1993",0
"21039","1994",0
"21039","1995",0
"21039","1996",0
"21039","1997",0
"21039","1998",0
"21039","1999",0
"21039","2000",0
"21039","2001",0
"21039","2002",0
"21039","2003",1
"21039","2004",2
"21039","2005",4
"21039","2006",4
"21039","2007",2
"21039","2008",0
"21039","2009",1
"21039","2010",7
"21039","2011",1
"21039","2012",1
"21039","2013",0
"21039","2014",0
"21039","2015",3
"21041","1992",0
"21041","1993",0
"21041","1994",0
"21041","1995",0
"21041","1996",0
"21041","1997",0
"21041","1998",0
"21041","1999",0
"21041","2000",0
"21041","2001",0
"21041","2002",0
"21041","2003",0
"21041","2004",2
"21041","2005",0
"21041","2006",0
"21041","2007",0
"21041","2008",0
"21041","2009",1
"21041","2010",0
"21041","2011",0
"21041","2012",0
"21041","2013",0
"21041","2014",0
"21041","2015",0
"21043","1992",0
"21043","1993",0
"21043","1994",0
"21043","1995",0
"21043","1996",0
"21043","1997",0
"21043","1998",0
"21043","1999",0
"21043","2000",0
"21043","2001",0
"21043","2002",37
"21043","2003",43
"21043","2004",36
"21043","2005",54
"21043","2006",57
"21043","2007",30
"21043","2008",29
"21043","2009",42
"21043","2010",44
"21043","2011",21
"21043","2012",33
"21043","2013",33
"21043","2014",46
"21043","2015",25
"21045","1992",0
"21045","1993",0
"21045","1994",0
"21045","1995",0
"21045","1996",0
"21045","1997",0
"21045","1998",0
"21045","1999",0
"21045","2000",0
"21045","2001",0
